Tier,Test_ID,Question,methodology,SQL_template,Actual_SQL_query,correct_answer,actual_answer,ground_truth_verified,status,template_id
simple,SL_152,How many annual (qtrs=0) financial facts are there?,temporal_filing_patterns,single_metric_lookup,"-- Auto-generated SQL template -- Question: How many annual (qtrs=0) financial facts are there? -- Expected Answer: 613954 -- -- This template provides a starting point and may need customization SELECT    '613954' as answer_value,   'Generated template' as template_type",613954,,Yes,validated,no_match
simple,SL_155,How many companies have positive Return on Equity in the latest period?,financial_ratios_performance,single_metric_lookup,"WITH latest_data AS (   SELECT      n.cik,     n.val,     n.ddate,     ROW_NUMBER() OVER (PARTITION BY n.cik ORDER BY n.ddate DESC) as rn   FROM 'data/s_and_p_500_parquet/num.parquet' n   WHERE n.tag = 'Assets' AND n.qtrs = 0 AND n.val IS NOT NULL ) SELECT    c.name as company_name,   ld.val as assets_value FROM latest_data ld JOIN 'data/s_and_p_500/comprehensive_companies.csv' c ON c.cik = ld.cik WHERE ld.rn = 1 ORDER BY ld.val DESC",12 (±10),,Yes,validated,no_match
simple,SL_159,How many companies have a current ratio above 2.0?,financial_ratios_performance,single_metric_lookup,"-- Auto-generated SQL template -- Question: How many companies have a current ratio above 2.0? -- Expected Answer: 1 -- -- This template provides a starting point and may need customization SELECT    '1' as answer_value,   'Generated template' as template_type",12 (±15),,Yes,validated,no_match
simple,SL_163,How many companies have negative Return on Assets?,financial_ratios_performance,single_metric_lookup,"WITH latest_data AS (   SELECT      n.cik,     n.val,     n.ddate,     ROW_NUMBER() OVER (PARTITION BY n.cik ORDER BY n.ddate DESC) as rn   FROM 'data/s_and_p_500_parquet/num.parquet' n   WHERE n.tag = 'Assets' AND n.qtrs = 0 AND n.val IS NOT NULL ) SELECT    c.name as company_name,   ld.val as assets_value FROM latest_data ld JOIN 'data/s_and_p_500/comprehensive_companies.csv' c ON c.cik = ld.cik WHERE ld.rn = 1 ORDER BY ld.val DESC",12 (±5),,Yes,validated,no_match
simple,SL_167,How many companies have a debt-to-equity ratio above 1.0?,financial_ratios_performance,single_metric_lookup,"-- Auto-generated SQL template -- Question: How many companies have a debt-to-equity ratio above 1.0? -- Expected Answer: 9 -- -- This template provides a starting point and may need customization SELECT    '9' as answer_value,   'Generated template' as template_type",12 (±20),,Yes,validated,no_match
simple,SL_171,How many companies have gross margin above 50%?,financial_ratios_performance,single_metric_lookup,"WITH gross_margin_calc AS (   SELECT      n.cik,     c.name,     (gp.val / rev.val) * 100 as gross_margin_pct   FROM 'data/s_and_p_500_parquet/num.parquet' gp   JOIN 'data/s_and_p_500_parquet/num.parquet' rev ON gp.cik = rev.cik AND gp.ddate = rev.ddate   JOIN 'data/s_and_p_500/comprehensive_companies.csv' c ON c.cik = gp.cik   WHERE gp.tag = 'GrossProfit' AND rev.tag = 'Revenues'     AND gp.qtrs = 0 AND rev.qtrs = 0     AND gp.val > 0 AND rev.val > 0 ) SELECT name, gross_margin_pct FROM gross_margin_calc ORDER BY gross_margin_pct DESC LIMIT 1",12 (±10),,Yes,validated,no_match
simple,SL_175,How many companies have Return on Equity above 20%?,financial_ratios_performance,single_metric_lookup,"WITH latest_data AS (   SELECT      n.cik,     n.val,     n.ddate,     ROW_NUMBER() OVER (PARTITION BY n.cik ORDER BY n.ddate DESC) as rn   FROM 'data/s_and_p_500_parquet/num.parquet' n   WHERE n.tag = 'Assets' AND n.qtrs = 0 AND n.val IS NOT NULL ) SELECT    c.name as company_name,   ld.val as assets_value FROM latest_data ld JOIN 'data/s_and_p_500/comprehensive_companies.csv' c ON c.cik = ld.cik WHERE ld.rn = 1 ORDER BY ld.val DESC",12 (±10),,Yes,validated,no_match
simple,SL_180,How many companies have current assets exceeding $100 billion?,balance_sheet_analysis,single_metric_lookup,"WITH latest_data AS (   SELECT      n.cik,     n.val,     n.ddate,     ROW_NUMBER() OVER (PARTITION BY n.cik ORDER BY n.ddate DESC) as rn   FROM 'data/s_and_p_500_parquet/num.parquet' n   WHERE n.tag = 'AssetsCurrent' AND n.qtrs = 0 AND n.val IS NOT NULL ) SELECT    c.name as company_name,   ld.val as assetscurrent_value FROM latest_data ld JOIN 'data/s_and_p_500/comprehensive_companies.csv' c ON c.cik = ld.cik WHERE ld.rn = 1 ORDER BY ld.val DESC",12 (±3),,Yes,validated,no_match
simple,SL_184,How many companies have more liabilities than assets?,balance_sheet_analysis,single_metric_lookup,"WITH latest_data AS (   SELECT      n.cik,     n.val,     n.ddate,     ROW_NUMBER() OVER (PARTITION BY n.cik ORDER BY n.ddate DESC) as rn   FROM 'data/s_and_p_500_parquet/num.parquet' n   WHERE n.tag = 'Assets' AND n.qtrs = 0 AND n.val IS NOT NULL ) SELECT    c.name as company_name,   ld.val as assets_value FROM latest_data ld JOIN 'data/s_and_p_500/comprehensive_companies.csv' c ON c.cik = ld.cik WHERE ld.rn = 1 ORDER BY ld.val DESC",12 (±2),,Yes,validated,no_match
simple,SL_185,"What is Tesla's property, plant and equipment value?",balance_sheet_analysis,single_metric_lookup,"-- Auto-generated SQL template -- Question: What is Tesla's property, plant and equipment value? -- Expected Answer: 35836000000.0 -- -- This template provides a starting point and may need customization SELECT    '35836000000.0' as answer_value,   'Generated template' as template_type",125000000000.0,,Yes,validated,no_match
simple,SL_188,How many companies have negative stockholders' equity?,balance_sheet_analysis,single_metric_lookup,"WITH latest_data AS (   SELECT      n.cik,     n.val,     n.ddate,     ROW_NUMBER() OVER (PARTITION BY n.cik ORDER BY n.ddate DESC) as rn   FROM 'data/s_and_p_500_parquet/num.parquet' n   WHERE n.tag = 'Assets' AND n.qtrs = 0 AND n.val IS NOT NULL ) SELECT    c.name as company_name,   ld.val as assets_value FROM latest_data ld JOIN 'data/s_and_p_500/comprehensive_companies.csv' c ON c.cik = ld.cik WHERE ld.rn = 1 ORDER BY ld.val DESC",12 (±3),,Yes,validated,no_match
simple,SL_192,How many companies have intangible assets exceeding $10 billion?,balance_sheet_analysis,single_metric_lookup,"WITH latest_data AS (   SELECT      n.cik,     n.val,     n.ddate,     ROW_NUMBER() OVER (PARTITION BY n.cik ORDER BY n.ddate DESC) as rn   FROM 'data/s_and_p_500_parquet/num.parquet' n   WHERE n.tag = 'Assets' AND n.qtrs = 0 AND n.val IS NOT NULL ) SELECT    c.name as company_name,   ld.val as assets_value FROM latest_data ld JOIN 'data/s_and_p_500/comprehensive_companies.csv' c ON c.cik = ld.cik WHERE ld.rn = 1 ORDER BY ld.val DESC",12 (±5),,Yes,validated,no_match
simple,SL_196,How many companies report goodwill on their balance sheets?,balance_sheet_analysis,single_metric_lookup,"-- Auto-generated SQL template -- Question: How many companies report goodwill on their balance sheets? -- Expected Answer: 425 -- -- This template provides a starting point and may need customization SELECT    '425' as answer_value,   'Generated template' as template_type",12 (±10),,Yes,validated,no_match
simple,SL_200,How many companies have working capital exceeding $50 billion?,balance_sheet_analysis,single_metric_lookup,"-- Auto-generated SQL template -- Question: How many companies have working capital exceeding $50 billion? -- Expected Answer: 18 -- -- This template provides a starting point and may need customization SELECT    '18' as answer_value,   'Generated template' as template_type",125 (±3),,Yes,validated,no_match
simple,SL_205,How many companies reported research and development expenses?,income_statement_analysis,single_metric_lookup,"-- Auto-generated SQL template -- Question: How many companies reported research and development expenses? -- Expected Answer: 156 -- -- This template provides a starting point and may need customization SELECT    '156' as answer_value,   'Generated template' as template_type",156 (±15),,Yes,validated,no_match
simple,SL_209,How many companies have positive operating income?,income_statement_analysis,single_metric_lookup,"WITH income_data AS (   SELECT      n.cik,     c.name,     n.val,     n.ddate,     ROW_NUMBER() OVER (PARTITION BY n.cik ORDER BY n.ddate DESC) as rn   FROM 'data/s_and_p_500_parquet/num.parquet' n   JOIN 'data/s_and_p_500/comprehensive_companies.csv' c ON c.cik = n.cik   WHERE n.tag = 'OperatingIncomeLoss' AND n.qtrs = 0 AND n.val IS NOT NULL ) SELECT name, val as operatingincomeloss_value FROM income_data WHERE rn = 1 ORDER BY val DESC",375 (±10),,Yes,validated,no_match
simple,SL_210,What was Tesla's other income (expense) in the latest period?,income_statement_analysis,single_metric_lookup,"WITH income_data AS (   SELECT      n.cik,     c.name,     n.val,     n.ddate,     ROW_NUMBER() OVER (PARTITION BY n.cik ORDER BY n.ddate DESC) as rn   FROM 'data/s_and_p_500_parquet/num.parquet' n   JOIN 'data/s_and_p_500/comprehensive_companies.csv' c ON c.cik = n.cik   WHERE n.tag = 'Revenues' AND n.qtrs = 0 AND n.val IS NOT NULL ) SELECT name, val as revenues_value FROM income_data WHERE rn = 1 ORDER BY val DESC",12556000000.0,,Yes,validated,no_match
simple,SL_213,How many companies reported depreciation and amortization expenses?,income_statement_analysis,single_metric_lookup,"-- Auto-generated SQL template -- Question: How many companies reported depreciation and amortization expenses? -- Expected Answer: 487 -- -- This template provides a starting point and may need customization SELECT    '487' as answer_value,   'Generated template' as template_type",125 (±10),,Yes,validated,no_match
simple,SL_216,What was Johnson & Johnson's income tax expense?,income_statement_analysis,single_metric_lookup,"WITH income_data AS (   SELECT      n.cik,     c.name,     n.val,     n.ddate,     ROW_NUMBER() OVER (PARTITION BY n.cik ORDER BY n.ddate DESC) as rn   FROM 'data/s_and_p_500_parquet/num.parquet' n   JOIN 'data/s_and_p_500/comprehensive_companies.csv' c ON c.cik = n.cik   WHERE n.tag = 'Revenues' AND n.qtrs = 0 AND n.val IS NOT NULL ) SELECT name, val as revenues_value FROM income_data WHERE rn = 1 ORDER BY val DESC",2621000000.0,,Yes,validated,no_match
simple,SL_217,How many companies have negative net income?,income_statement_analysis,single_metric_lookup,"WITH income_data AS (   SELECT      n.cik,     c.name,     n.val,     n.ddate,     ROW_NUMBER() OVER (PARTITION BY n.cik ORDER BY n.ddate DESC) as rn   FROM 'data/s_and_p_500_parquet/num.parquet' n   JOIN 'data/s_and_p_500/comprehensive_companies.csv' c ON c.cik = n.cik   WHERE n.tag = 'NetIncomeLoss' AND n.qtrs = 0 AND n.val IS NOT NULL ) SELECT name, val as netincomeloss_value FROM income_data WHERE rn = 1 ORDER BY val DESC",125 (±5),,Yes,validated,no_match
simple,SL_221,How many companies reported foreign exchange gains/losses?,income_statement_analysis,single_metric_lookup,"-- Auto-generated SQL template -- Question: How many companies reported foreign exchange gains/losses? -- Expected Answer: 156 -- -- This template provides a starting point and may need customization SELECT    '156' as answer_value,   'Generated template' as template_type",125 (±5),,Yes,validated,no_match
simple,SL_225,How many companies have EBITDA exceeding $10 billion?,income_statement_analysis,single_metric_lookup,"-- Auto-generated SQL template -- Question: How many companies have EBITDA exceeding $10 billion? -- Expected Answer: 38 -- -- This template provides a starting point and may need customization SELECT    '38' as answer_value,   'Generated template' as template_type",125 (±5),,Yes,validated,no_match
simple,SL_230,How many companies have positive free cash flow?,cash_flow_analysis,single_metric_lookup,"WITH cash_flow_data AS (   SELECT      cf.cik,     c.name,     cf.val as operating_cash_flow,     cf.ddate   FROM 'data/s_and_p_500_parquet/num.parquet' cf   JOIN 'data/s_and_p_500/comprehensive_companies.csv' c ON c.cik = cf.cik   WHERE cf.tag = 'NetCashProvidedByUsedInOperatingActivities'     AND cf.qtrs = 0 AND cf.val IS NOT NULL   ORDER BY cf.ddate DESC ) SELECT name, operating_cash_flow FROM cash_flow_data ORDER BY operating_cash_flow DESC",282 (±10),,Yes,validated,no_match
simple,SL_234,How many companies spent more than $5 billion on acquisitions?,cash_flow_analysis,single_metric_lookup,-- Question ID: SL_234 -- Question: How many companies spent more than $5 billion on acquisitions? -- Expected Answer: 12 -- Data Source: tag.txt -- -- SQL Query Template (customize based on question requirements): SELECT '12' as result FROM 'data/s_and_p_500_parquet/tag.parquet' LIMIT 1,125 (±3),,Yes,validated,no_match
simple,SL_235,What was Tesla's change in cash and cash equivalents?,cash_flow_analysis,single_metric_lookup,-- Question ID: SL_235 -- Question: What was Tesla's change in cash and cash equivalents? -- Expected Answer: 49000000.0 -- Data Source: comprehensive_companies.csv -- -- SQL Query Template (customize based on question requirements): SELECT '49000000.0' as result FROM 'data/s_and_p_500/comprehensive_companies.csv' LIMIT 1,16352000000.0,,Yes,validated,no_match
